,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,22,2021-07-14 07:58:00,22,1.0555556,15.86,0.72,+5auwrrV4G,watch
1,0,34,2021-07-14 07:59:00,34,1.0555556,24.67,1.12,+5auwrrV4G,watch
2,0,26,2021-07-14 08:00:00,26,1.6143043,19.89,0.79999995,P0HbMFp5HK,phone
3,0,18,2021-07-14 08:01:00,18,1.4722222,13.76,0.56,P0HbMFp5HK,phone
4,0,59,2021-07-14 08:02:00,59,0.97222215,41.68,1.89,P0HbMFp5HK,phone
5,0,82,2021-07-14 08:03:00,82,1.1944444,60.08,2.52,P0HbMFp5HK,phone
6,0,45,2021-07-14 08:04:00,45,1.25,34.04,1.37,P0HbMFp5HK,phone
7,0,21,2021-07-14 08:05:00,21,1.0277778,14.74,0.69,P0HbMFp5HK,phone
8,0,25,2021-07-14 08:06:00,25,1.1111112,18.12,0.79,P0HbMFp5HK,phone
9,0,58,2021-07-14 08:07:00,58,1.3611112,43.33,1.8,P0HbMFp5HK,phone
10,0,60,2021-07-14 08:08:00,60,1.1944444,44.2,1.87,P0HbMFp5HK,phone
11,0,84,2021-07-14 08:09:00,84,1.25,62.01,2.54,P0HbMFp5HK,phone
12,0,62,2021-07-14 08:10:00,62,1.3333334,46.29,1.9,P0HbMFp5HK,phone
13,0,36,2021-07-14 08:11:00,36,1.3760159,27.210001,1.0899996,P0HbMFp5HK,phone
14,0,70,2021-07-14 08:12:00,94,1.3498904,64.48,4.1,P0HbMFp5HK,phone
15,0,91,2021-07-14 08:12:00,91,1.3865483,62.15,3.99,+5auwrrV4G,watch
16,0,101,2021-07-14 08:13:00,101,1.3888888,76.86,3.04,P0HbMFp5HK,phone
17,0,110,2021-07-14 08:13:00,110,1.4658366,85.167,3.329,+5auwrrV4G,watch
18,0,54,2021-07-14 08:14:00,54,1.3055556,40.59,1.63,P0HbMFp5HK,phone
19,0,45,2021-07-14 08:14:00,45,1.3198786,33.71,1.42,+5auwrrV4G,watch
20,0,24,2021-07-14 08:15:00,24,1.3055556,17.81,0.74,P0HbMFp5HK,phone
21,0,12,2021-07-14 08:15:00,12,1.5833334,9.39,0.36,+5auwrrV4G,watch
22,0,42,2021-07-14 08:16:00,42,1.3333334,31.47,1.27,P0HbMFp5HK,phone
23,0,57,2021-07-14 08:16:00,57,1.5,44.2,1.76,+5auwrrV4G,watch
24,0,82,2021-07-14 08:17:00,82,1.3775867,62.31,2.5,P0HbMFp5HK,phone
25,0,73,2021-07-14 08:17:00,73,1.2916504,54.6,2.27,+5auwrrV4G,watch
26,0,90,2021-07-14 08:18:00,115,1.4722222,81.29,3.45,P0HbMFp5HK,phone
27,0,119,2021-07-14 08:18:00,119,1.5833334,85.0,3.54,+5auwrrV4G,watch
28,1,64,2021-07-14 08:19:00,65,1.5,53.63,2.38,P0HbMFp5HK,phone
29,0,37,2021-07-14 08:19:00,37,1.5277778,28.86,1.11,+5auwrrV4G,watch
30,0,43,2021-07-14 08:20:00,43,1.1944444,31.72,1.37,P0HbMFp5HK,phone
31,0,39,2021-07-14 08:21:00,39,1.0833334,28.07,1.23,P0HbMFp5HK,phone
32,0,24,2021-07-14 08:22:00,24,1.1944444,17.77,0.75,P0HbMFp5HK,phone
33,0,48,2021-07-14 08:23:00,48,1.0,34.3,1.54,P0HbMFp5HK,phone
34,0,39,2021-07-14 08:24:00,39,1.0277778,27.68,1.26,P0HbMFp5HK,phone
35,0,31,2021-07-14 08:25:00,31,1.0555555,22.21,0.96,P0HbMFp5HK,phone
36,0,33,2021-07-14 08:26:00,33,0.9722222,23.31,1.06,P0HbMFp5HK,phone
37,0,32,2021-07-14 08:27:00,32,0.9722222,22.67,1.05,P0HbMFp5HK,phone
38,0,54,2021-07-14 08:28:00,54,1.1111112,39.16,1.68,P0HbMFp5HK,phone
39,0,13,2021-07-14 08:29:00,13,1.3610235,9.7,0.4,P0HbMFp5HK,phone
40,0,40,2021-07-14 08:30:00,40,1.3339207,30.03,1.24,P0HbMFp5HK,phone
41,0,12,2021-07-14 08:30:00,12,1.1944444,8.72,0.39,+5auwrrV4G,watch
42,0,34,2021-07-14 08:33:00,34,1.2777778,25.14,1.05,P0HbMFp5HK,phone
43,0,17,2021-07-14 08:34:00,17,1.4722222,12.82,0.53,P0HbMFp5HK,phone
44,0,50,2021-07-14 08:34:00,50,1.25,36.75,1.74,+5auwrrV4G,watch
45,0,40,2021-07-14 08:35:00,40,1.4166666,30.74,1.24,+5auwrrV4G,watch
46,0,16,2021-07-14 11:10:00,16,1.4722222,12.13,0.5,P0HbMFp5HK,phone
47,0,14,2021-07-14 11:11:00,14,1.4444444,10.72,0.43,P0HbMFp5HK,phone
48,0,13,2021-07-14 11:12:00,13,1.4722222,9.97,0.39,+5auwrrV4G,watch
49,120,25,2021-07-14 11:13:00,173,2.8355,170.13,10.4,P0HbMFp5HK,phone
50,133,28,2021-07-14 11:13:00,161,2.8671072,171.169,11.239,+5auwrrV4G,watch
51,90,52,2021-07-14 11:14:00,142,2.4617767,141.12,7.8100014,P0HbMFp5HK,phone
52,96,39,2021-07-14 11:14:00,135,2.7575428,134.894,8.791,+5auwrrV4G,watch
53,0,115,2021-07-14 11:15:00,115,1.5,89.06,3.45,P0HbMFp5HK,phone
54,0,116,2021-07-14 11:15:00,116,1.5548215,91.352,3.481,+5auwrrV4G,watch
55,0,50,2021-07-14 11:16:00,50,1.2235873,36.780003,1.4999999,P0HbMFp5HK,phone
56,0,64,2021-07-14 11:16:00,64,1.4469789,49.564,1.95,+5auwrrV4G,watch
57,0,16,2021-07-14 11:18:00,16,1.0555556,11.47,0.51,+5auwrrV4G,watch
58,0,105,2021-07-14 11:30:00,105,1.3888888,79.23,3.19,P0HbMFp5HK,phone
59,0,67,2021-07-14 11:30:00,67,1.4444444,51.99,2.01,+5auwrrV4G,watch
60,0,95,2021-07-14 11:31:00,95,1.4166666,72.99,2.85,P0HbMFp5HK,phone
61,0,94,2021-07-14 11:31:00,94,1.4722222,73.32,2.82,+5auwrrV4G,watch
62,0,7,2021-07-14 11:32:00,7,1.0555556,4.94,0.23,P0HbMFp5HK,phone
63,0,16,2021-07-14 12:00:00,16,1.0666671,11.41,0.51,P0HbMFp5HK,phone
64,0,75,2021-07-14 12:01:00,75,1.2222222,54.95,2.29,P0HbMFp5HK,phone
65,0,76,2021-07-14 12:01:00,76,1.3412976,58.261,2.309,+5auwrrV4G,watch
66,0,109,2021-07-14 12:02:00,109,1.3969198,82.64,3.2699997,P0HbMFp5HK,phone
67,0,109,2021-07-14 12:02:00,109,1.4166666,84.54,3.27,+5auwrrV4G,watch
68,0,11,2021-07-14 12:03:00,11,1.3888888,8.35,0.33,P0HbMFp5HK,phone
69,0,22,2021-07-14 12:03:00,23,1.4444444,17.94,0.69,+5auwrrV4G,watch
70,0,81,2021-07-14 12:14:00,89,1.1805971,64.27998,2.6099982,P0HbMFp5HK,phone
71,0,82,2021-07-14 12:14:00,82,1.2222222,61.34,2.48,+5auwrrV4G,watch
72,0,35,2021-07-14 12:16:00,35,1.2273934,25.769997,0.98999953,P0HbMFp5HK,phone
73,0,32,2021-07-14 12:16:00,32,1.1944444,23.94,0.99,+5auwrrV4G,watch
74,0,10,2021-07-14 12:17:00,10,1.2887294,7.48,0.29999998,P0HbMFp5HK,phone
75,0,19,2021-07-14 12:17:00,19,1.2777778,14.13,0.58,+5auwrrV4G,watch
76,0,23,2021-07-14 12:20:00,23,1.0506091,16.52,0.73,P0HbMFp5HK,phone
77,0,10,2021-07-14 12:21:00,10,1.1666666,7.34,0.31,P0HbMFp5HK,phone
78,0,97,2021-07-14 12:22:00,108,1.3333334,79.36,3.54,P0HbMFp5HK,phone
79,0,107,2021-07-14 12:22:00,107,1.4444444,81.0,3.48,+5auwrrV4G,watch
80,0,23,2021-07-14 12:23:00,23,1.4166666,17.63,0.69,P0HbMFp5HK,phone
81,0,23,2021-07-14 12:23:00,23,1.4722222,17.94,0.69,+5auwrrV4G,watch
82,0,13,2021-07-14 12:30:00,13,1.7222222,10.52,0.39,+5auwrrV4G,watch
83,0,101,2021-07-14 12:31:00,101,1.2213333,73.28,3.0699987,P0HbMFp5HK,phone
84,0,89,2021-07-14 12:31:00,89,1.25,66.85,2.69,+5auwrrV4G,watch
85,0,77,2021-07-14 12:32:00,86,1.2777778,62.49,2.8,P0HbMFp5HK,phone
86,0,86,2021-07-14 12:32:00,86,1.25,62.47,3.03,+5auwrrV4G,watch
87,0,36,2021-07-14 12:33:00,55,1.3055556,34.17,2.8,P0HbMFp5HK,phone
88,0,44,2021-07-14 12:33:00,44,1.3055556,27.91,2.37,+5auwrrV4G,watch
89,0,93,2021-07-14 12:34:00,93,1.3611112,70.15,2.8,P0HbMFp5HK,phone
90,0,82,2021-07-14 12:34:00,82,1.3611112,62.57,2.51,+5auwrrV4G,watch
91,0,54,2021-07-14 12:35:00,54,1.3907303,40.960003,1.6199998,P0HbMFp5HK,phone
92,0,47,2021-07-14 12:35:00,47,1.3153821,35.46,1.46,+5auwrrV4G,watch
93,0,11,2021-07-14 12:46:00,11,1.2673161,8.13,0.34,P0HbMFp5HK,phone
94,0,13,2021-07-14 12:49:00,13,1.3888888,10.15,0.41,+5auwrrV4G,watch
95,0,71,2021-07-14 12:58:00,71,1.4172243,53.63,2.1699994,P0HbMFp5HK,phone
96,0,22,2021-07-14 12:58:00,22,1.5555556,17.49,0.65,+5auwrrV4G,watch
97,0,85,2021-07-14 12:59:00,100,1.5336467,73.95999,3.0099988,P0HbMFp5HK,phone
98,25,68,2021-07-14 12:59:00,93,1.9846854,76.099,3.76,+5auwrrV4G,watch
99,0,68,2021-07-14 13:00:00,68,1.4198877,51.759975,2.0599988,P0HbMFp5HK,phone
100,0,65,2021-07-14 13:00:00,65,1.5833334,51.23,1.97,+5auwrrV4G,watch
101,0,124,2021-07-14 13:01:00,124,1.614499,96.869934,3.7199972,P0HbMFp5HK,phone
102,0,121,2021-07-14 13:01:00,121,1.6111112,95.61,3.66,+5auwrrV4G,watch
103,0,123,2021-07-14 13:02:00,123,1.676976,96.93001,3.6899993,P0HbMFp5HK,phone
104,0,123,2021-07-14 13:02:00,123,1.7222222,99.08,3.71,+5auwrrV4G,watch
105,0,117,2021-07-14 13:03:00,124,1.6750598,97.92,3.7599988,P0HbMFp5HK,phone
106,0,130,2021-07-14 13:03:00,130,1.7455,104.73,3.91,+5auwrrV4G,watch
107,0,128,2021-07-14 13:04:00,128,1.6896666,101.38,3.84,P0HbMFp5HK,phone
108,0,125,2021-07-14 13:04:00,125,1.6916622,100.538,3.749,+5auwrrV4G,watch
109,0,90,2021-07-14 13:05:00,98,1.662398,76.749985,3.0399997,P0HbMFp5HK,phone
110,0,84,2021-07-14 13:05:00,88,1.6492738,70.12,2.67,+5auwrrV4G,watch
111,0,62,2021-07-14 13:06:00,62,1.57896,48.55,1.89,P0HbMFp5HK,phone
112,0,56,2021-07-14 13:06:00,56,1.75,45.13,1.75,+5auwrrV4G,watch
113,0,13,2021-07-14 13:29:00,13,1.0555556,9.22,0.43,+5auwrrV4G,watch
114,0,11,2021-07-14 13:30:00,11,1.4722222,8.66,0.35,+5auwrrV4G,watch
115,0,72,2021-07-14 14:03:00,72,1.4875581,55.896,2.159,+5auwrrV4G,watch
116,0,13,2021-07-14 14:04:00,13,1.6388888,10.47,0.39,+5auwrrV4G,watch
117,0,71,2021-07-14 14:05:00,71,1.4444444,55.15,2.17,+5auwrrV4G,watch
118,0,63,2021-07-14 15:05:00,63,1.2481135,46.69,1.9,P0HbMFp5HK,phone
119,0,60,2021-07-14 15:05:00,60,1.3472351,45.634,1.9,+5auwrrV4G,watch
120,0,19,2021-07-14 15:06:00,19,1.1854413,13.889999,0.56999993,P0HbMFp5HK,phone
121,0,6,2021-07-14 15:06:00,6,1.3055556,4.56,0.18,+5auwrrV4G,watch
122,0,19,2021-07-14 15:07:00,20,1.2222222,14.73,0.61,P0HbMFp5HK,phone
123,0,13,2021-07-14 15:07:00,13,1.6944444,10.37,0.41,+5auwrrV4G,watch
124,0,1,2021-07-14 15:08:00,0,0.0,0.0,0.0,P0HbMFp5HK,phone
125,0,45,2021-07-14 15:11:00,45,1.3611112,33.99,1.36,P0HbMFp5HK,phone
126,0,46,2021-07-14 15:11:00,46,1.3333334,34.82,1.42,+5auwrrV4G,watch
127,0,31,2021-07-14 15:12:00,31,1.3888888,23.36,0.95,P0HbMFp5HK,phone
128,0,25,2021-07-14 15:12:00,25,1.4722222,19.5,0.75,+5auwrrV4G,watch
129,0,6,2021-07-14 15:15:00,6,1.6111112,4.64,0.19,P0HbMFp5HK,phone
130,0,11,2021-07-14 16:27:00,11,1.1388888,8.03,0.35,P0HbMFp5HK,phone
131,0,35,2021-07-14 16:28:00,35,1.0277778,24.87,1.12,P0HbMFp5HK,phone
132,0,11,2021-07-14 16:28:00,11,1.1388888,7.97,0.4,+5auwrrV4G,watch
133,0,78,2021-07-14 16:29:00,78,1.4288121,59.68,2.3500001,P0HbMFp5HK,phone
134,0,72,2021-07-14 16:29:00,72,1.4749933,55.87,2.19,+5auwrrV4G,watch
135,0,79,2021-07-14 16:30:00,91,1.5661509,68.249954,2.7399983,P0HbMFp5HK,phone
136,0,107,2021-07-14 16:30:00,107,1.5833334,83.63,3.27,+5auwrrV4G,watch
137,0,119,2021-07-14 16:31:00,119,1.5423844,92.12989,3.569997,P0HbMFp5HK,phone
138,0,119,2021-07-14 16:31:00,119,1.5555556,93.24,3.57,+5auwrrV4G,watch
139,0,112,2021-07-14 16:32:00,119,1.5246668,91.48001,3.5699992,P0HbMFp5HK,phone
140,0,115,2021-07-14 16:32:00,115,1.5,89.7,3.45,+5auwrrV4G,watch
141,0,117,2021-07-14 16:33:00,117,1.5043327,90.25996,3.5099974,P0HbMFp5HK,phone
142,0,118,2021-07-14 16:33:00,118,1.5555556,92.49,3.54,+5auwrrV4G,watch
143,0,117,2021-07-14 16:34:00,117,1.5086664,90.51998,3.5099998,P0HbMFp5HK,phone
144,0,117,2021-07-14 16:34:00,117,1.5555556,91.32,3.51,+5auwrrV4G,watch
145,0,103,2021-07-14 16:35:00,109,1.5472966,84.58,3.28,P0HbMFp5HK,phone
146,3,98,2021-07-14 16:35:00,109,1.6017594,86.133,3.48,+5auwrrV4G,watch
147,0,43,2021-07-14 16:36:00,49,1.5,35.56,1.97,P0HbMFp5HK,phone
148,0,55,2021-07-14 16:36:00,47,1.5836655,33.457,1.831,+5auwrrV4G,watch
