,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,12,2021-07-15 00:49:00,12,1.1388888,8.57,0.3,cD3rdwdaHh,phone
1,0,9,2021-07-15 00:50:00,10,1.0833334,6.96,0.31,cD3rdwdaHh,phone
2,0,1,2021-07-15 01:02:00,0,0.0,0.0,0.0,cD3rdwdaHh,phone
3,0,6,2021-07-15 02:23:00,6,1.8333334,4.49,0.18,cD3rdwdaHh,phone
4,0,23,2021-07-15 12:01:00,23,1.0831217,16.23,0.6999999,cD3rdwdaHh,phone
5,0,6,2021-07-15 12:02:00,6,1.0555556,4.2,0.19,cD3rdwdaHh,phone
6,0,6,2021-07-15 12:23:00,6,1.0000001,4.15,0.19,cD3rdwdaHh,phone
7,0,1,2021-07-15 12:24:00,1,0.9722222,0.69,0.03,cD3rdwdaHh,phone
8,0,18,2021-07-15 12:54:00,18,1.013608,12.62,0.54999995,cD3rdwdaHh,phone
9,0,10,2021-07-15 12:55:00,10,1.1845666,7.2000003,0.29999998,cD3rdwdaHh,phone
10,0,19,2021-07-15 12:59:00,19,1.1603307,13.420001,0.51,cD3rdwdaHh,phone
11,0,37,2021-07-15 13:01:00,37,1.3159492,27.3,1.0600001,cD3rdwdaHh,phone
12,0,17,2021-07-15 13:02:00,17,1.3055556,12.77,0.51,cD3rdwdaHh,phone
13,0,33,2021-07-15 13:04:00,33,1.3318809,24.21,0.9999996,cD3rdwdaHh,phone
14,0,12,2021-07-15 13:05:00,12,1.4166666,9.08,0.36,cD3rdwdaHh,phone
15,0,9,2021-07-15 13:09:00,9,1.1724311,6.54,0.27,cD3rdwdaHh,phone
16,0,7,2021-07-15 13:34:00,7,1.0594759,4.92,0.22,cD3rdwdaHh,phone
17,0,23,2021-07-15 13:51:00,23,0.9166667,15.77,0.71,cD3rdwdaHh,phone
18,0,27,2021-07-15 14:15:00,27,1.0640352,18.890003,0.8299998,cD3rdwdaHh,phone
19,0,37,2021-07-15 16:27:00,37,1.2222222,26.55,1.15,cD3rdwdaHh,phone
20,0,21,2021-07-15 17:24:00,21,1.1832883,14.970001,0.56999993,cD3rdwdaHh,phone
21,0,4,2021-07-15 17:25:00,4,1.2841817,2.93,0.12,cD3rdwdaHh,phone
22,0,29,2021-07-15 18:33:00,29,1.3333334,21.44,0.88,cD3rdwdaHh,phone
23,0,17,2021-07-15 18:48:00,17,1.1666666,12.17,0.53,cD3rdwdaHh,phone
24,0,21,2021-07-16 10:44:00,21,0.8991098,14.389999,0.56999993,cD3rdwdaHh,phone
25,0,11,2021-07-16 10:46:00,11,0.9508361,7.6000004,0.35,cD3rdwdaHh,phone
26,0,20,2021-07-16 10:52:00,20,1.2762107,14.48,0.60999995,cD3rdwdaHh,phone
27,0,19,2021-07-16 10:55:00,19,1.1345005,13.4800005,0.5799999,cD3rdwdaHh,phone
28,0,17,2021-07-16 10:56:00,17,1.1385263,12.09,0.52,cD3rdwdaHh,phone
29,0,4,2021-07-16 10:57:00,4,1.2912087,2.92,0.12,cD3rdwdaHh,phone
30,0,27,2021-07-16 10:59:00,27,1.5,20.24,0.81,cD3rdwdaHh,phone
31,0,11,2021-07-16 11:15:00,11,1.2777778,8.06,0.33,cD3rdwdaHh,phone
32,0,24,2021-07-16 11:17:00,24,1.3333334,17.49,0.73,cD3rdwdaHh,phone
33,0,13,2021-07-16 11:18:00,13,1.4444444,9.77,0.39,cD3rdwdaHh,phone
34,0,10,2021-07-16 11:21:00,10,1.4444444,7.53,0.3,cD3rdwdaHh,phone
35,0,19,2021-07-16 11:22:00,19,1.4152831,14.059999,0.5799999,cD3rdwdaHh,phone
36,0,19,2021-07-16 11:23:00,19,1.0277778,13.37,0.59,cD3rdwdaHh,phone
37,0,26,2021-07-16 11:24:00,26,1.4187825,19.49,0.77999985,cD3rdwdaHh,phone
38,0,12,2021-07-16 11:25:00,12,1.291242,8.78,0.35999998,cD3rdwdaHh,phone
39,0,19,2021-07-16 11:54:00,19,1.3212953,13.8099985,0.51,cD3rdwdaHh,phone
40,0,8,2021-07-16 12:02:00,8,0.9921235,5.51,0.25,cD3rdwdaHh,phone
41,0,37,2021-07-16 12:12:00,37,1.1372023,26.419992,1.1399996,cD3rdwdaHh,phone
42,0,59,2021-07-16 12:13:00,59,1.2284368,42.80999,1.7199993,cD3rdwdaHh,phone
43,0,19,2021-07-16 12:14:00,19,1.291708,13.900001,0.56999993,cD3rdwdaHh,phone
44,0,13,2021-07-16 12:20:00,13,1.25,9.52,0.4,cD3rdwdaHh,phone
45,0,25,2021-07-16 12:43:00,25,1.343599,18.439999,0.77,cD3rdwdaHh,phone
46,0,18,2021-07-16 13:25:00,18,0.8611111,12.25,0.56,cD3rdwdaHh,phone
47,0,44,2021-07-16 13:26:00,44,1.2322787,31.82,1.3399999,cD3rdwdaHh,phone
48,0,35,2021-07-16 13:27:00,35,1.1339107,25.009998,1.0699998,cD3rdwdaHh,phone
49,0,1,2021-07-16 13:28:00,1,1.1388888,0.71,0.03,cD3rdwdaHh,phone
50,0,13,2021-07-16 13:39:00,13,1.1666666,9.16,0.4,cD3rdwdaHh,phone
51,0,47,2021-07-16 13:40:00,47,1.2589533,34.19,1.4199998,cD3rdwdaHh,phone
52,0,28,2021-07-16 13:53:00,28,1.322452,20.57,0.8399998,cD3rdwdaHh,phone
53,0,35,2021-07-16 16:35:00,35,1.2234452,25.05,1.09,7Jos2QNbqd,watch
54,0,6,2021-07-16 16:36:00,6,1.4444444,4.43,0.19,7Jos2QNbqd,watch
55,0,11,2021-07-16 16:42:00,11,1.4722222,8.27,0.33,7Jos2QNbqd,watch
56,0,28,2021-07-16 16:50:00,28,1.3024485,20.27,0.95,7Jos2QNbqd,watch
57,0,20,2021-07-16 16:51:00,20,1.3637841,14.69,0.62,7Jos2QNbqd,watch
58,0,22,2021-07-16 16:52:00,22,1.605889,16.902,0.66,7Jos2QNbqd,watch
59,0,35,2021-07-16 16:53:00,35,1.1936252,24.98,1.0699999,cD3rdwdaHh,phone
60,0,12,2021-07-16 16:53:00,12,1.2222222,8.54,0.38,7Jos2QNbqd,watch
61,0,10,2021-07-16 16:54:00,10,0.8888889,6.55,0.35,7Jos2QNbqd,watch
62,0,35,2021-07-16 16:56:00,35,1.3055556,25.82,1.07,cD3rdwdaHh,phone
63,0,49,2021-07-16 16:56:00,49,1.5277778,36.63,1.48,7Jos2QNbqd,watch
64,0,14,2021-07-16 16:57:00,14,1.2222222,10.08,0.43,cD3rdwdaHh,phone
65,0,21,2021-07-16 16:57:00,21,1.4166666,14.83,0.69,7Jos2QNbqd,watch
66,0,32,2021-07-16 16:58:00,32,1.3055556,24.46,1.05,7Jos2QNbqd,watch
67,0,19,2021-07-16 16:59:00,19,1.3669077,13.959998,0.51,cD3rdwdaHh,phone
68,0,15,2021-07-16 16:59:00,15,1.5833334,11.49,0.44,7Jos2QNbqd,watch
69,0,81,2021-07-16 17:00:00,81,1.5090872,60.72,2.44,cD3rdwdaHh,phone
70,0,82,2021-07-16 17:00:00,82,1.5277778,62.12,2.46,7Jos2QNbqd,watch
71,0,105,2021-07-16 17:01:00,119,1.4755467,86.70999,3.4799988,cD3rdwdaHh,phone
72,0,125,2021-07-16 17:01:00,125,1.5598333,93.59,3.75,7Jos2QNbqd,watch
73,0,107,2021-07-16 17:02:00,111,1.4554274,83.38001,3.3299994,cD3rdwdaHh,phone
