,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,15,2021-07-20 08:10:00,15,1.25,11.13,0.81,n8LKInx0oR,watch
1,0,18,2021-07-20 08:11:00,19,1.1666666,14.09,1.02,ygbyP0F3u1,phone
2,0,16,2021-07-20 08:11:00,16,1.25,12.12,0.81,n8LKInx0oR,watch
3,0,30,2021-07-20 08:12:00,29,1.3611112,22.48,1.48,ygbyP0F3u1,phone
4,0,54,2021-07-20 08:12:00,54,1.2222222,41.23,2.92,n8LKInx0oR,watch
5,0,15,2021-07-20 08:28:00,15,1.246132,11.560001,0.75000006,ygbyP0F3u1,phone
6,0,46,2021-07-20 08:30:00,46,1.1204629,34.369995,2.4399996,ygbyP0F3u1,phone
7,0,12,2021-07-20 08:30:00,12,1.2777778,9.09,0.67,n8LKInx0oR,watch
8,0,1,2021-07-20 08:31:00,1,1.1944444,0.76,0.05,ygbyP0F3u1,phone
9,1,10,2021-07-20 08:45:00,11,2.0,9.63,0.96,n8LKInx0oR,watch
10,0,30,2021-07-20 08:46:00,30,1.5546998,23.76,1.59,n8LKInx0oR,watch
11,0,38,2021-07-20 08:48:00,38,1.39324,29.15,1.95,n8LKInx0oR,watch
12,0,15,2021-07-20 08:49:00,15,1.3073653,11.590002,0.7700001,ygbyP0F3u1,phone
13,0,17,2021-07-20 08:49:00,17,1.2777778,12.92,0.87,n8LKInx0oR,watch
14,0,15,2021-07-20 08:51:00,15,1.2369142,11.350002,0.7800001,ygbyP0F3u1,phone
15,0,34,2021-07-20 08:51:00,34,1.1747472,25.33,1.81,n8LKInx0oR,watch
16,0,15,2021-07-20 08:59:00,25,1.5,18.19,1.31,ygbyP0F3u1,phone
17,0,22,2021-07-20 09:27:00,22,1.3611112,18.44,1.33,ygbyP0F3u1,phone
18,0,18,2021-07-20 09:28:00,18,1.3055556,13.51,0.97,ygbyP0F3u1,phone
19,0,17,2021-07-20 09:28:00,17,1.4722222,13.21,0.88,n8LKInx0oR,watch
20,0,73,2021-07-20 09:30:00,73,1.4444444,57.48,3.69,ygbyP0F3u1,phone
21,0,78,2021-07-20 09:30:00,78,1.4383172,60.911,3.92,n8LKInx0oR,watch
22,0,14,2021-07-20 09:31:00,14,1.3958964,11.04,0.72,ygbyP0F3u1,phone
23,0,10,2021-07-20 09:31:00,10,1.6111112,4.01,0.45,n8LKInx0oR,watch
24,0,34,2021-07-20 09:32:00,34,1.25,25.93,1.75,ygbyP0F3u1,phone
25,0,69,2021-07-20 09:32:00,69,1.4476671,54.0,3.5,n8LKInx0oR,watch
26,0,40,2021-07-20 09:33:00,40,1.3333334,30.88,2.07,ygbyP0F3u1,phone
27,0,25,2021-07-20 09:33:00,25,1.4603356,19.58,1.22,n8LKInx0oR,watch
28,0,2,2021-07-20 09:34:00,2,1.4166666,1.57,0.1,ygbyP0F3u1,phone
29,0,10,2021-07-20 09:34:00,10,1.0,7.11,0.61,n8LKInx0oR,watch
30,0,34,2021-07-20 09:35:00,34,1.3888888,26.48,1.74,ygbyP0F3u1,phone
31,0,26,2021-07-20 09:35:00,26,1.5,20.63,1.33,n8LKInx0oR,watch
32,0,61,2021-07-20 09:36:00,61,1.4722222,47.66,3.23,n8LKInx0oR,watch
33,0,59,2021-07-20 09:37:00,59,1.2222222,44.45,3.08,n8LKInx0oR,watch
34,0,22,2021-07-20 11:08:00,22,1.2222222,16.53,1.16,ygbyP0F3u1,phone
35,0,30,2021-07-20 11:08:00,30,1.3066527,22.701,1.65,n8LKInx0oR,watch
36,0,56,2021-07-20 11:09:00,76,1.1666666,52.2,5.34,ygbyP0F3u1,phone
37,0,86,2021-07-20 11:09:00,86,1.3055556,59.95,5.42,n8LKInx0oR,watch
38,0,45,2021-07-20 11:10:00,45,1.3611112,35.11,2.26,ygbyP0F3u1,phone
39,0,45,2021-07-20 11:10:00,45,1.4444444,35.22,2.25,n8LKInx0oR,watch
40,0,14,2021-07-20 11:11:00,14,1.1388888,10.32,0.77,n8LKInx0oR,watch
41,0,31,2021-07-20 11:12:00,31,1.5833334,25.19,1.55,n8LKInx0oR,watch
42,13,47,2021-07-20 11:44:00,60,1.6235672,50.089,4.04,n8LKInx0oR,watch
43,0,18,2021-07-20 11:45:00,18,1.3286592,13.970003,0.9000001,ygbyP0F3u1,phone
44,0,30,2021-07-20 11:45:00,30,1.2036328,22.46,1.63,n8LKInx0oR,watch
45,0,19,2021-07-20 11:46:00,19,1.4166666,14.94,0.99,ygbyP0F3u1,phone
46,0,27,2021-07-20 11:46:00,27,1.0104097,19.34,1.5,n8LKInx0oR,watch
47,0,17,2021-07-20 11:49:00,17,1.5457138,13.681,0.87,n8LKInx0oR,watch
48,0,10,2021-07-20 11:51:00,10,1.6388888,8.03,0.51,n8LKInx0oR,watch
49,23,21,2021-07-20 11:52:00,44,2.4398599,45.068,4.4,n8LKInx0oR,watch
50,0,10,2021-07-20 11:54:00,10,1.3055556,7.6,0.47,n8LKInx0oR,watch
51,0,36,2021-07-20 11:55:00,37,1.3080317,27.53,2.07,n8LKInx0oR,watch
52,0,11,2021-07-20 11:56:00,11,1.5277778,8.86,0.55,n8LKInx0oR,watch
53,0,10,2021-07-20 11:58:00,10,1.4444444,7.94,0.44,n8LKInx0oR,watch
54,0,23,2021-07-20 11:59:00,23,1.2777406,17.44,1.2199999,ygbyP0F3u1,phone
55,0,11,2021-07-20 11:59:00,11,1.1388888,8.07,0.57,n8LKInx0oR,watch
56,0,36,2021-07-20 12:00:00,36,1.2412714,27.380003,1.8499999,ygbyP0F3u1,phone
57,0,32,2021-07-20 12:00:00,32,1.3055556,24.26,1.72,n8LKInx0oR,watch
58,0,5,2021-07-20 12:01:00,5,1.0277778,3.69,0.27,ygbyP0F3u1,phone
59,1,14,2021-07-20 12:14:00,15,2.0,12.92,1.19,n8LKInx0oR,watch
60,0,57,2021-07-20 12:30:00,57,1.3308882,44.090004,2.9099996,ygbyP0F3u1,phone
61,0,36,2021-07-20 12:30:00,36,1.2222222,27.08,1.84,n8LKInx0oR,watch
62,0,66,2021-07-20 12:31:00,66,1.2204157,50.14998,3.3299985,ygbyP0F3u1,phone
63,0,92,2021-07-20 12:31:00,92,1.25,69.74,4.81,n8LKInx0oR,watch
64,0,96,2021-07-20 12:32:00,96,1.33739,74.26,4.91,ygbyP0F3u1,phone
65,0,99,2021-07-20 12:32:00,99,1.2960209,75.553,5.1,n8LKInx0oR,watch
66,0,106,2021-07-20 12:33:00,106,1.3740001,82.44,5.31,ygbyP0F3u1,phone
67,0,100,2021-07-20 12:33:00,100,1.419695,77.75,5.16,n8LKInx0oR,watch
68,0,107,2021-07-20 12:34:00,107,1.3925,83.55,5.35,ygbyP0F3u1,phone
69,0,69,2021-07-20 12:34:00,69,1.3362417,52.869,3.54,n8LKInx0oR,watch
70,0,51,2021-07-20 12:35:00,51,1.3676653,39.68,2.59,ygbyP0F3u1,phone
71,0,49,2021-07-20 12:35:00,49,1.1818212,36.339,2.52,n8LKInx0oR,watch
72,0,67,2021-07-20 13:04:00,67,1.3333334,51.82,3.4,ygbyP0F3u1,phone
73,0,79,2021-07-20 13:04:00,79,1.3888888,60.93,4.3,n8LKInx0oR,watch
74,0,79,2021-07-20 13:05:00,79,1.3611112,61.25,3.97,ygbyP0F3u1,phone
75,0,83,2021-07-20 13:05:00,83,1.3888888,64.69,4.18,n8LKInx0oR,watch
76,0,12,2021-07-20 13:07:00,12,1.0975052,9.02,0.66,ygbyP0F3u1,phone
77,0,109,2021-07-20 13:10:00,109,1.4039999,84.24,5.49,ygbyP0F3u1,phone
78,0,99,2021-07-20 13:10:00,99,1.3333334,75.81,5.02,n8LKInx0oR,watch
79,0,108,2021-07-20 13:11:00,108,1.4066666,84.4,5.4,ygbyP0F3u1,phone
80,0,102,2021-07-20 13:11:00,102,1.3888888,79.15,5.36,n8LKInx0oR,watch
81,0,97,2021-07-20 13:12:00,110,1.4166666,83.7,5.5,ygbyP0F3u1,phone
82,0,111,2021-07-20 13:12:00,111,1.4515,87.09,5.55,n8LKInx0oR,watch
83,0,112,2021-07-20 13:13:00,112,1.4751667,88.51,5.6,ygbyP0F3u1,phone
84,0,102,2021-07-20 13:13:00,104,1.4211373,81.631,5.32,n8LKInx0oR,watch
85,0,46,2021-07-20 13:14:00,53,1.3888888,41.01,2.65,ygbyP0F3u1,phone
86,0,57,2021-07-20 13:14:00,55,1.3611112,42.55,2.75,n8LKInx0oR,watch
87,0,10,2021-07-20 13:15:00,12,0.8888889,8.37,0.77,n8LKInx0oR,watch
88,0,18,2021-07-20 13:20:00,18,1.3888888,13.92,0.95,ygbyP0F3u1,phone
89,0,33,2021-07-20 13:20:00,33,1.3611112,25.36,1.74,n8LKInx0oR,watch
