,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,18,2021-07-14 01:42:00,18,0.23333333,14.0,0.7800293,TRogvgqG9w,watch
1,0,15,2021-07-14 01:45:00,15,0.19104818,11.462891,0.6529541,TRogvgqG9w,watch
2,0,6,2021-07-14 01:50:00,6,0.08222656,4.9335938,0.23376465,TRogvgqG9w,watch
3,2,2,2021-07-14 01:52:00,4,0.061848957,3.7109375,0.26184082,TRogvgqG9w,watch
4,0,6,2021-07-14 01:53:00,6,0.08151042,4.890625,0.24938965,TRogvgqG9w,watch
5,0,20,2021-07-14 01:54:00,20,0.27102864,16.261719,0.8206787,TRogvgqG9w,watch
6,10,26,2021-07-14 01:55:00,36,0.5620117,33.720703,2.1166992,TRogvgqG9w,watch
7,8,87,2021-07-14 01:56:00,95,1.3286784,79.7207,4.3569336,TRogvgqG9w,watch
8,10,9,2021-07-14 01:57:00,19,0.28938803,17.363281,1.1577148,TRogvgqG9w,watch
9,80,0,2021-07-14 01:58:00,80,1.637793,98.26758,8.375732,TRogvgqG9w,watch
10,11,9,2021-07-14 01:59:00,20,0.3154297,18.925781,1.272583,TRogvgqG9w,watch
11,84,16,2021-07-14 02:03:00,100,1.9407552,116.44531,9.516235,TRogvgqG9w,watch
12,0,60,2021-07-14 02:07:00,60,0.8204753,49.228516,2.446167,TRogvgqG9w,watch
13,5,67,2021-07-14 02:08:00,72,0.99306643,59.583984,3.2358398,TRogvgqG9w,watch
14,47,13,2021-07-14 02:09:00,60,1.075,64.5,5.076538,TRogvgqG9w,watch
15,45,27,2021-07-14 02:10:00,72,1.295052,77.703125,5.850586,TRogvgqG9w,watch
16,52,12,2021-07-14 02:12:00,64,1.1519856,69.11914,5.4334717,TRogvgqG9w,watch
17,58,28,2021-07-14 02:13:00,86,1.5628906,93.77344,7.2475586,TRogvgqG9w,watch
18,49,7,2021-07-14 02:14:00,56,1.0792643,64.75586,5.3011475,TRogvgqG9w,watch
19,125,7,2021-07-14 02:15:00,132,2.572233,154.33398,12.81897,TRogvgqG9w,watch
20,49,26,2021-07-14 02:16:00,75,1.3436849,80.62109,6.123413,TRogvgqG9w,watch
21,6,6,2021-07-14 02:17:00,12,0.18912761,11.347656,0.810791,TRogvgqG9w,watch
22,56,0,2021-07-14 02:18:00,56,1.1586589,69.51953,5.961548,TRogvgqG9w,watch
23,36,42,2021-07-14 02:31:00,78,1.2288412,73.73047,5.1514893,TRogvgqG9w,watch
24,43,0,2021-07-14 02:32:00,43,0.88151044,52.890625,4.54126,TRogvgqG9w,watch
25,86,39,2021-07-14 02:33:00,125,2.2231119,133.38672,10.272095,TRogvgqG9w,watch
26,64,17,2021-07-14 02:34:00,81,1.5167643,91.00586,7.34021,TRogvgqG9w,watch
27,14,6,2021-07-14 02:35:00,20,0.32399088,19.439453,1.4804688,TRogvgqG9w,watch
28,59,24,2021-07-14 02:36:00,83,1.5204427,91.22656,7.359741,TRogvgqG9w,watch
29,15,18,2021-07-14 02:37:00,33,0.54723305,32.833984,2.3416748,TRogvgqG9w,watch
30,0,33,2021-07-14 03:15:00,33,0.46129557,27.677734,1.4660645,TRogvgqG9w,watch
31,8,0,2021-07-14 03:16:00,8,0.12757161,7.654297,0.55908203,TRogvgqG9w,watch
32,7,0,2021-07-14 03:17:00,7,0.14557292,8.734375,0.7484131,TRogvgqG9w,watch
33,3,0,2021-07-14 03:18:00,3,0.058528647,3.5117188,0.3043213,TRogvgqG9w,watch
34,0,6,2021-07-14 03:26:00,6,1.5,4.55,0.26,45LKR3CVGM,phone
35,0,23,2021-07-14 03:33:00,23,1.0869242,16.76,1.02,45LKR3CVGM,phone
36,0,6,2021-07-14 04:11:00,6,0.079427086,4.765625,0.2578125,TRogvgqG9w,watch
37,0,6,2021-07-14 07:43:00,6,0.0719401,4.3164062,0.27160645,TRogvgqG9w,watch
38,0,5,2021-07-14 09:24:00,5,0.05996094,3.5976562,0.22570801,TRogvgqG9w,watch
39,0,29,2021-07-14 11:34:00,29,1.4668645,22.099998,1.1899999,45LKR3CVGM,phone
40,0,47,2021-07-14 11:34:00,47,0.6274414,37.646484,2.0220947,TRogvgqG9w,watch
41,0,8,2021-07-14 11:35:00,8,1.3681967,5.87,0.36,45LKR3CVGM,phone
42,0,23,2021-07-14 11:42:00,23,1.4725505,17.730001,0.97,45LKR3CVGM,phone
43,0,6,2021-07-14 11:43:00,6,0.07701823,4.6210938,0.2607422,TRogvgqG9w,watch
44,0,37,2021-07-14 11:46:00,37,1.3888888,28.24,1.55,45LKR3CVGM,phone
45,0,28,2021-07-14 11:46:00,28,0.35429686,21.257812,1.2331543,TRogvgqG9w,watch
46,0,46,2021-07-14 11:48:00,46,1.3611112,34.73,1.94,45LKR3CVGM,phone
47,0,19,2021-07-14 11:48:00,19,0.24440104,14.6640625,0.82922363,TRogvgqG9w,watch
48,0,54,2021-07-14 11:49:00,54,1.3333334,40.53,2.28,45LKR3CVGM,phone
49,0,12,2021-07-14 11:49:00,12,0.15582682,9.349609,0.5202637,TRogvgqG9w,watch
50,0,7,2021-07-14 11:52:00,7,0.09404297,5.642578,0.29614258,TRogvgqG9w,watch
51,0,6,2021-07-14 11:53:00,6,0.07779948,4.6679688,0.2611084,TRogvgqG9w,watch
52,0,7,2021-07-14 11:56:00,7,0.0921224,5.5273438,0.30273438,TRogvgqG9w,watch
53,0,1,2021-07-14 11:57:00,1,0.01311849,0.7871094,0.04321289,TRogvgqG9w,watch
54,0,12,2021-07-14 11:59:00,12,1.1111112,8.57,0.5,45LKR3CVGM,phone
55,0,19,2021-07-14 11:59:00,19,0.2351237,14.107422,0.8416748,TRogvgqG9w,watch
56,0,19,2021-07-14 12:05:00,19,1.2777778,14.11,0.82,45LKR3CVGM,phone
57,0,15,2021-07-14 12:06:00,15,1.4166666,11.43,0.62,45LKR3CVGM,phone
58,0,10,2021-07-14 12:07:00,10,0.12884115,7.7304688,0.43469238,TRogvgqG9w,watch
59,0,17,2021-07-14 12:08:00,17,0.21712239,13.027344,0.74108887,TRogvgqG9w,watch
60,0,18,2021-07-14 12:12:00,18,0.24169922,14.501953,0.77404785,TRogvgqG9w,watch
61,0,12,2021-07-14 12:14:00,12,0.16347656,9.808594,0.501709,TRogvgqG9w,watch
62,0,13,2021-07-14 12:15:00,13,0.16669922,10.001953,0.56604004,TRogvgqG9w,watch
63,0,7,2021-07-14 12:17:00,7,0.091113284,5.466797,0.3031006,TRogvgqG9w,watch
64,0,52,2021-07-14 12:18:00,52,1.2376443,38.89,2.1100001,45LKR3CVGM,phone
65,0,28,2021-07-14 12:18:00,28,0.3790039,22.740234,1.2019043,TRogvgqG9w,watch
66,0,55,2021-07-14 12:20:00,55,1.4161912,42.019993,2.2199993,45LKR3CVGM,phone
67,0,47,2021-07-14 12:20:00,47,0.6141927,36.851562,2.034912,TRogvgqG9w,watch
68,0,54,2021-07-14 12:21:00,54,1.3923388,41.120007,2.1599998,45LKR3CVGM,phone
69,0,55,2021-07-14 12:21:00,55,0.705306,42.31836,2.3892822,TRogvgqG9w,watch
70,0,36,2021-07-14 12:23:00,36,1.1757213,26.09,1.54,45LKR3CVGM,phone
71,0,28,2021-07-14 12:23:00,28,0.34095052,20.457031,1.2559814,TRogvgqG9w,watch
72,0,9,2021-07-14 12:24:00,9,1.4413493,6.9399996,0.38,45LKR3CVGM,phone
73,0,95,2021-07-14 12:38:00,109,1.4705576,80.560005,5.24,45LKR3CVGM,phone
74,0,104,2021-07-14 12:38:00,104,1.368099,82.08594,4.494507,TRogvgqG9w,watch
75,0,47,2021-07-14 12:39:00,80,1.0607808,50.24002,5.6600013,45LKR3CVGM,phone
76,0,61,2021-07-14 12:39:00,61,0.74996746,44.998047,2.7143555,TRogvgqG9w,watch
77,0,3,2021-07-14 12:40:00,3,1.0091767,2.14,0.15,45LKR3CVGM,phone
78,0,10,2021-07-14 12:40:00,10,0.12662761,7.5976562,0.4378662,TRogvgqG9w,watch
79,0,14,2021-07-14 12:41:00,14,1.2984761,10.47,0.6,45LKR3CVGM,phone
80,0,56,2021-07-14 13:05:00,56,1.5798665,43.520004,2.3199997,45LKR3CVGM,phone
81,0,54,2021-07-14 13:05:00,54,0.7042318,42.253906,2.3430176,TRogvgqG9w,watch
82,0,46,2021-07-14 13:06:00,56,1.3396173,40.74,2.81,45LKR3CVGM,phone
83,0,63,2021-07-14 13:06:00,63,0.8097982,48.58789,2.7402344,TRogvgqG9w,watch
84,0,19,2021-07-14 13:07:00,19,1.2334855,14.11,0.7800001,45LKR3CVGM,phone
85,0,45,2021-07-14 13:12:00,45,1.235957,33.41,1.8399999,45LKR3CVGM,phone
86,0,28,2021-07-14 13:12:00,28,0.35260418,21.15625,1.2272949,TRogvgqG9w,watch
