,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,15,2021-07-13 08:45:00,15,1.3888888,11.6,0.51,cw9sRjnYT4,phone
1,0,13,2021-07-13 09:00:00,13,0.17069855,10.241913,0.43297768,ea+TctqHoH,watch
2,0,17,2021-07-13 09:02:00,17,0.21817932,13.090759,0.5714779,ea+TctqHoH,watch
3,0,15,2021-07-13 09:08:00,15,0.20090993,12.054596,0.49996948,ea+TctqHoH,watch
4,0,11,2021-07-13 09:16:00,11,0.1433899,8.603394,0.36963272,ea+TctqHoH,watch
5,0,13,2021-07-13 09:30:00,13,0.17166544,10.299927,0.43258286,ea+TctqHoH,watch
6,0,11,2021-07-13 11:59:00,11,0.14357401,8.614441,0.36795807,ea+TctqHoH,watch
7,0,11,2021-07-13 12:16:00,11,0.14281565,8.568939,0.36813354,ea+TctqHoH,watch
8,0,32,2021-07-13 12:17:00,32,0.4302592,25.815552,1.0610962,ea+TctqHoH,watch
9,0,25,2021-07-13 12:18:00,25,0.32562765,19.537659,0.8364811,ea+TctqHoH,watch
10,0,10,2021-07-13 13:46:00,10,0.13313344,7.9880066,0.33214378,ea+TctqHoH,watch
11,0,11,2021-07-13 13:50:00,11,0.1435201,8.611206,0.36712074,ea+TctqHoH,watch
12,0,31,2021-07-13 13:51:00,31,1.2777778,23.99,0.98,cw9sRjnYT4,phone
13,0,43,2021-07-13 13:52:00,43,1.6111113,34.29,1.31,cw9sRjnYT4,phone
14,0,40,2021-07-13 13:52:00,40,0.5352661,32.115967,1.3274326,ea+TctqHoH,watch
15,0,12,2021-07-13 13:53:00,12,1.4722222,9.43,0.38,cw9sRjnYT4,phone
16,0,54,2021-07-13 13:54:00,54,1.5833334,42.92,1.67,cw9sRjnYT4,phone
17,0,36,2021-07-13 13:54:00,36,0.48032632,28.81958,1.1953678,ea+TctqHoH,watch
18,0,22,2021-07-13 13:56:00,22,1.1388888,16.37,0.73,cw9sRjnYT4,phone
