,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,9,2021-07-13 00:12:00,9,0.12022298,7.213379,0.29693604,POl12gmXOR,watch
1,0,21,2021-07-13 03:17:00,21,1.3611112,15.85,0.7,5tadVpM7W0,phone
2,0,19,2021-07-13 03:17:00,19,0.24732259,14.839355,0.6319275,POl12gmXOR,watch
3,0,10,2021-07-13 03:23:00,10,0.1361735,8.17041,0.32894897,POl12gmXOR,watch
4,0,35,2021-07-13 03:25:00,35,1.1417887,26.25,1.12,5tadVpM7W0,phone
5,0,24,2021-07-13 03:25:00,24,0.31816405,19.089844,0.7936096,POl12gmXOR,watch
6,0,10,2021-07-13 03:26:00,10,1.1053487,7.37,0.32999998,5tadVpM7W0,phone
7,0,21,2021-07-13 03:28:00,21,1.0568517,15.259998,0.6699999,5tadVpM7W0,phone
8,0,11,2021-07-13 03:30:00,11,1.1959447,8.12,0.35999998,5tadVpM7W0,phone
9,0,21,2021-07-13 03:30:00,21,0.2851237,17.107422,0.6907196,POl12gmXOR,watch
10,0,12,2021-07-13 03:31:00,12,1.545334,9.53,0.38,5tadVpM7W0,phone
11,0,11,2021-07-13 03:31:00,11,0.14546712,8.728027,0.363266,POl12gmXOR,watch
12,0,6,2021-07-13 03:32:00,6,1.0555556,4.53,0.2,5tadVpM7W0,phone
13,0,6,2021-07-13 03:35:00,6,0.97222215,4.49,0.2,5tadVpM7W0,phone
14,0,9,2021-07-13 03:36:00,9,0.11608887,6.965332,0.3002777,POl12gmXOR,watch
15,0,9,2021-07-13 03:58:00,9,0.12421061,7.4526367,0.2925415,POl12gmXOR,watch
16,0,11,2021-07-13 04:01:00,18,1.2245897,13.31,0.6099999,5tadVpM7W0,phone
17,0,12,2021-07-13 04:01:00,12,0.15553385,9.332031,0.3991089,POl12gmXOR,watch
18,0,20,2021-07-13 04:02:00,20,1.5268577,15.799999,0.63999987,5tadVpM7W0,phone
19,0,6,2021-07-13 04:14:00,6,0.080639645,4.838379,0.1974945,POl12gmXOR,watch
20,0,10,2021-07-13 04:16:00,10,0.13356933,8.01416,0.3301239,POl12gmXOR,watch
21,0,8,2021-07-13 08:10:00,8,1.4166666,6.26,0.26,5tadVpM7W0,phone
22,0,26,2021-07-13 08:11:00,26,0.35082194,21.049316,0.8516388,POl12gmXOR,watch
23,0,11,2021-07-13 08:12:00,11,0.14525554,8.715332,0.3648224,POl12gmXOR,watch
24,0,6,2021-07-13 11:38:00,6,0.07683106,4.6098633,0.20132446,POl12gmXOR,watch
25,0,5,2021-07-13 11:39:00,5,0.06955566,4.17334,0.16183472,POl12gmXOR,watch
26,0,12,2021-07-13 12:39:00,12,0.16105957,9.663574,0.39567566,POl12gmXOR,watch
27,0,16,2021-07-13 14:44:00,16,0.21525879,12.915527,0.5275574,POl12gmXOR,watch
28,0,70,2021-07-13 14:45:00,70,1.1374894,51.839996,2.25,5tadVpM7W0,phone
29,0,19,2021-07-13 14:45:00,19,0.24258627,14.555176,0.63731384,POl12gmXOR,watch
30,0,25,2021-07-13 14:46:00,25,0.9990819,18.02,0.84,5tadVpM7W0,phone
31,0,26,2021-07-13 14:46:00,26,0.34835613,20.901367,0.85939026,POl12gmXOR,watch
32,0,6,2021-07-13 14:47:00,6,1.5277778,5.07,0.21,5tadVpM7W0,phone
33,0,20,2021-07-13 14:48:00,20,1.1572077,15.09,0.67999995,5tadVpM7W0,phone
34,0,10,2021-07-13 14:48:00,10,0.13418783,8.05127,0.32984924,POl12gmXOR,watch
35,0,21,2021-07-13 14:49:00,21,0.28361002,17.016602,0.6886139,POl12gmXOR,watch
36,0,17,2021-07-13 14:50:00,17,1.7735819,13.85,0.56,5tadVpM7W0,phone
37,0,20,2021-07-13 15:08:00,20,1.0662607,14.739998,0.64999986,5tadVpM7W0,phone
38,0,12,2021-07-13 15:08:00,12,0.15423177,9.253906,0.40109253,POl12gmXOR,watch
39,0,11,2021-07-13 15:25:00,11,0.14406738,8.644043,0.36558533,POl12gmXOR,watch
40,0,15,2021-07-13 15:40:00,15,0.205306,12.318359,0.49319458,POl12gmXOR,watch
41,43,3,2021-07-13 15:49:00,46,0.7829427,46.976562,2.9271545,POl12gmXOR,watch
42,12,0,2021-07-13 15:50:00,12,0.20639649,12.383789,0.7802887,POl12gmXOR,watch
43,11,0,2021-07-13 15:51:00,11,0.20826009,12.495605,0.8207092,POl12gmXOR,watch
44,0,10,2021-07-13 15:53:00,10,0.13763021,8.2578125,0.32377625,POl12gmXOR,watch
45,0,11,2021-07-13 16:01:00,11,0.14570312,8.7421875,0.3657837,POl12gmXOR,watch
46,0,11,2021-07-13 16:02:00,11,0.14245605,8.547363,0.36549377,POl12gmXOR,watch
47,0,10,2021-07-13 16:05:00,10,0.12858073,7.7148438,0.33624268,POl12gmXOR,watch
48,0,9,2021-07-13 16:06:00,9,0.11875,7.125,0.29844666,POl12gmXOR,watch
49,0,18,2021-07-13 16:11:00,18,0.2363444,14.180664,0.59539795,POl12gmXOR,watch
50,0,15,2021-07-13 16:12:00,15,1.0833334,10.9,0.52,5tadVpM7W0,phone
51,0,22,2021-07-13 16:12:00,22,0.29069823,17.441895,0.72743225,POl12gmXOR,watch
52,0,5,2021-07-13 16:13:00,5,0.06461588,3.8769531,0.1661377,POl12gmXOR,watch
53,0,6,2021-07-13 16:14:00,6,0.07800293,4.680176,0.19906616,POl12gmXOR,watch
54,0,15,2021-07-13 16:21:00,15,0.20144857,12.086914,0.49450684,POl12gmXOR,watch
55,0,1,2021-07-13 16:22:00,1,0.012752279,0.7651367,0.03338623,POl12gmXOR,watch
56,0,13,2021-07-13 16:24:00,13,1.3333334,9.92,0.43,5tadVpM7W0,phone
57,0,26,2021-07-13 16:24:00,26,0.3428467,20.5708,0.86032104,POl12gmXOR,watch
58,0,18,2021-07-13 16:28:00,18,0.24240723,14.544434,0.5817261,POl12gmXOR,watch
59,0,13,2021-07-13 16:29:00,13,1.2777778,9.87,0.43,5tadVpM7W0,phone
60,0,51,2021-07-13 16:30:00,51,0.6703369,40.220215,1.688736,POl12gmXOR,watch
61,0,6,2021-07-13 16:31:00,6,1.0277778,4.31,0.21,5tadVpM7W0,phone
62,0,13,2021-07-13 16:31:00,13,0.16577148,9.946289,0.43489075,POl12gmXOR,watch
63,0,35,2021-07-13 16:32:00,37,1.232143,27.769999,1.1800001,5tadVpM7W0,phone
64,0,35,2021-07-13 16:32:00,35,0.4592448,27.554688,1.1613159,POl12gmXOR,watch
65,0,2,2021-07-13 16:33:00,0,0.0,0.0,0.0,5tadVpM7W0,phone
66,0,1,2021-07-13 16:33:00,1,0.01315918,0.7895508,0.033050537,POl12gmXOR,watch
67,0,28,2021-07-13 16:38:00,28,1.5555556,21.73,0.89,5tadVpM7W0,phone
68,0,63,2021-07-13 16:38:00,63,0.83425295,50.055176,2.085312,POl12gmXOR,watch
69,0,46,2021-07-13 16:39:00,46,1.3888888,35.17,1.46,5tadVpM7W0,phone
70,0,15,2021-07-13 16:39:00,15,0.20166016,12.099609,0.4950714,POl12gmXOR,watch
71,0,62,2021-07-13 16:40:00,62,1.3029102,47.070007,1.9899998,5tadVpM7W0,phone
