,timestamp,device,uuid,run,walk,step,speed,distance,calorie,hour,date,weekday
0,2021-10-19 00:20:00,phone,cTdqnSoqPi,0,8,8,1.3888888,6.13,0.27,0,2021-10-19,1
1,2021-10-19 00:21:00,phone,cTdqnSoqPi,0,8,8,1.0833334,5.94,0.28,0,2021-10-19,1
2,2021-10-19 06:45:00,watch,y2POZE3YgO,0,21,21,1.1666666,15.43,0.69,6,2021-10-19,1
3,2021-10-19 08:45:00,phone,cTdqnSoqPi,0,28,28,1.3630782,21.48,0.90999997,8,2021-10-19,1
4,2021-10-19 08:45:00,watch,y2POZE3YgO,0,28,28,1.3055556,21.48,0.90999997,8,2021-10-19,1
5,2021-10-19 08:49:00,watch,y2POZE3YgO,0,12,12,1.4166666,9.32,0.41,8,2021-10-19,1
6,2021-10-19 08:56:00,phone,cTdqnSoqPi,0,16,16,1.5277778,12.34,0.54,8,2021-10-19,1
7,2021-10-19 08:57:00,phone,cTdqnSoqPi,0,19,19,1.0646383,14.18,0.6700001,8,2021-10-19,1
8,2021-10-19 08:57:00,watch,y2POZE3YgO,0,19,19,1.5833334,14.18,0.6700001,8,2021-10-19,1
9,2021-10-19 10:04:00,watch,y2POZE3YgO,0,13,13,1.5277778,10.03,0.43,10,2021-10-19,1
10,2021-10-19 10:51:00,watch,y2POZE3YgO,0,18,18,1.9444444,15.05,0.7,10,2021-10-19,1
11,2021-10-19 10:52:00,watch,y2POZE3YgO,0,11,11,1.1944444,7.98,0.4,10,2021-10-19,1
12,2021-10-19 10:53:00,watch,y2POZE3YgO,0,21,21,1.6944444,17.2,0.72,10,2021-10-19,1
13,2021-10-19 11:54:00,watch,y2POZE3YgO,0,12,12,1.8611112,9.83,0.42,11,2021-10-19,1
14,2021-10-19 12:03:00,watch,y2POZE3YgO,0,15,15,1.2777778,11.08,0.58,12,2021-10-19,1
15,2021-10-19 12:07:00,watch,y2POZE3YgO,0,11,11,1.0555556,7.93,0.41,12,2021-10-19,1
